v_index	tmin	tmax	file_name	MD5_hash	creator	video_id	width	height	codec_name	bit_rate	nb_frames	pix_fmt	duration	r_frame_rate	horizontal_flip	vertical_flip
955	5	7.5	pexels-nick-bondarev-6068812 (2160p).mp4	c74f667d7169983619037df7306625f8	nick bondarev	6068812	3840	2160	h264	19064359	642	yuv420p	26.776750	24000/1001	0	0
956	0	2.5	pexels-nick-bondarev-6257866 (2160p).mp4	5d1b78f0e0ec1ce294102e0613b54f2d	nick bondarev	6257866	3840	2160	h264	18721601	361	yuv420p	14.440000	25/1	0	0
957	11	13.5	pexels-nicole-michalou-5738542 (2160p).mp4	b2e4f5ca83080d49dc87c4b5886531c5	nicole michalou	5738542	3840	2160	h264	17772552	392	yuv420p	15.680000	25/1	0	0
958	0	2.5	pexels-nicole-michalou-6138108 (2160p).mp4	1718bfbba2e191e9de3ef67b606385e9	nicole michalou	6138108	3840	2160	h264	16840129	302	yuv420p	12.080000	25/1	0	0
959	0	2.5	pexels-nicole-michalou-6138439 (2160p).mp4	82f42cabe3fa1aaad886f8657c31530a	nicole michalou	6138439	3840	2160	h264	10045538	308	yuv420p	12.320000	25/1	0	0
960	0	2.5	pexels-nicole-michalou-6138524 (2160p).mp4	d7dddd9af8e67e0311fe0437a225c742	nicole michalou	6138524	3840	2160	h264	22584486	224	yuv420p	8.960000	25/1	0	0
961	0	2.5	pexels-nicole-michalou-6138629 (2160p).mp4	afd9e3c49033e73491854745612432f5	nicole michalou	6138629	3840	2160	h264	14472733	259	yuv420p	10.360000	25/1	0	0
962	2	4.5	pexels-nikolay-bondarev-8225447 (2160p).mp4	c89e1162330a5787732b204eddedc80f	nikolay bondarev	8225447	3840	2160	h264	15800038	498	yuv420p	19.920000	25/1	0	0
963	11	13.5	pexels-nipen-7257789 (Original).mp4	f3e60bd0e4a4d5e1835462b9d40d896c	nipen	7257789	3840	2160	hevc	20533636	375	yuv420p	15.000000	25/1	0	0
964	7	9.5	pexels-nipen-7493928 (Original).mp4	ac3af3f573699124bf50ef75cbe459e1	nipen	7493928	3840	2160	hevc	37352074	311	yuv420p	12.440000	25/1	0	0
965	5	10	pexels-nipen-7668765 (1080p).mp4	9506e81a1d80a8e271c83200bc8f14e1	nipen	7668765	1920	1080	h264	4766399	694	yuv420p	28.945000	24000/1001	0	0
966	6.5	9	pexels-nkem-6237382.mp4	cdac9b71ebf7e18955f4a5ae201ef88b	nkem	6237382	1920	1080	h264	4940781	457	yuv420p	15.233333	30/1	0	0
967	0	5	pexels-norma-mortenson-8441400 (2160p).mp4	b4553dab6590d9f283a440a27f0e9d74	norma mortenson	8441400	3840	2160	h264	12494645	411	yuv420p	16.440000	25/1	0	0
968	6	8.5	pexels-oleg-golovin-14030281 (Original).mp4	803eff5785289e7bdcb4c5795afe524b	oleg golovin	14030281	3840	2160	h264	47873716	224	yuv420p	8.960000	25/1	0	0
969	0	2.5	pexels-olia-danilevich-5899937 (1080p).mp4	e60795a4926d9f7055623670bfc64a05	olia danilevich	5899937	1920	1080	h264	4995765	234	yuv420p	9.360000	25/1	0	0
970	0	4	pexels-olia-danilevich-6032690 (1080p).mp4	39a761bff5c4f855827441b193a9e221	olia danilevich	6032690	1920	1080	h264	4863744	196	yuv420p	7.840000	25/1	0	0
971	3	5.5	pexels-ono-kosuki-5636206 (2160p).mp4	703298a2b10887e9b4b3d2bd29470f5a	ono kosuki	5636206	3840	2160	h264	24256839	240	yuv420p	10.010000	24000/1001	0	0
972	0	5	pexels-ono-kosuki-5967503 (2160p).mp4	9b08d015d8449aeba07cebfd69252c4e	ono kosuki	5967503	3840	2160	h264	10594307	315	yuv420p	12.600000	25/1	0	0
973	0	2.5	pexels-ono-kosuki-5972085 (2160p).mp4	5489ea136486e522f1e19288a5b240a2	ono kosuki	5972085	3840	2160	h264	22158943	82	yuv420p	3.280000	25/1	0	0
974	0	2.5	pexels-ono-kosuki-5972630 (2160p).mp4	1337ec04d59f37c9db83251f625c6de0	ono kosuki	5972630	3840	2160	h264	22899232	162	yuv420p	6.480000	25/1	0	0
975	0	2.5	pexels-ono-kosuki-5972653 (2160p).mp4	03dd9223afef86655eabe13f85664209	ono kosuki	5972653	3840	2160	h264	22551883	248	yuv420p	9.920000	25/1	0	0
976	0	2.5	pexels-ono-kosuki-5973229 (2160p).mp4	365ca9a3839c69e73a9df7c3ef31ab94	ono kosuki	5973229	3840	2160	h264	22285861	144	yuv420p	5.760000	25/1	0	0
977	9	14	pexels-osama-naser-15554615 (720p).mp4	73c202617f66e88c771aca47f00d4eed	osama naser	15554615	1280	720	h264	2820842	2464	yuv420p	41.106667	60000/1001	0	0
978	0	2.5	pexels-oscar-arce-15365405 (2160p).mp4	75a20c843372c8eaa9a8f0d3d99cb0bf	oscar arce	15365405	3840	2160	h264	25455536	181	yuv420p	6.039367	30000/1001	0	0
979	0	2.5	pexels-pachon-in-motion-16458936 (2160p).mp4	2d7118b36b6c80102fb96704e7a9bcd3	pachon in motion	16458936	3840	2160	h264	6417531	500	yuv420p	16.683333	30000/1001	0	0
980	0	2.5	pexels-pachon-in-motion-16685806 (2160p).mp4	9d03ec9a59adc60724ffc39076f5b6cd	pachon in motion	16685806	3840	2160	h264	17304172	500	yuv420p	16.683333	30000/1001	0	0
981	0	2.5	pexels-pat-whelen-5738708 (1080p).mp4	d19b6cdc85c99aa8faf832f99b81c813	pat whelen	5738708	1920	1080	h264	4866851	146	yuv420p	6.089417	24000/1001	0	0
982	0	2.5	pexels-paul-daley-6772762 (1440p).mp4	bcf7b01fb389e2ba101293847e6a2776	paul daley	6772762	2560	1440	h264	8968594	934	yuv420p	31.163333	30000/1001	0	0
983	0	4	pexels-pavel-danilyuk-5216286 (1080p).mp4	521ba3b3a46aae694306b517c204a018	pavel danilyuk	5216286	1920	1080	h264	4924879	282	yuv420p	9.409400	30000/1001	0	0
984	2	4.5	pexels-pavel-danilyuk-5623549 (1080p).mp4	f0b6171ddfcd481355bad72295933358	pavel danilyuk	5623549	1920	1080	h264	4516660	335	yuv420p	11.177833	30000/1001	0	0
985	0	2.5	pexels-pavel-danilyuk-5790258 (2160p).mp4	b7d267ac60125dc3612c8df1d3e373ea	pavel danilyuk	5790258	3840	2160	h264	25031078	469	yuv420p	15.648967	30000/1001	0	0
986	7	12	pexels-pavel-danilyuk-6028731 (1080p).mp4	4cba72a7dcc3f08ce22cd90028e3f8b4	pavel danilyuk	6028731	1920	1080	h264	5646544	552	yuv420p	22.080000	25/1	0	0
987	0	4	pexels-pavel-danilyuk-6296443 (1080p).mp4	888e39a6feda243e2fc6d3b07b2a381f	pavel danilyuk	6296443	1920	1080	h264	5186094	588	yuv420p	23.520000	25/1	0	0
988	1	6	pexels-pavel-danilyuk-6616054 (1080p).mp4	a2e686c2dc82788672f65208d194e659	pavel danilyuk	6616054	1920	1080	h264	5500259	828	yuv420p	33.120000	25/1	0	0
989	0	2.5	pexels-pavel-danilyuk-6942481 (1080p).mp4	2d973d18922de5eb77bb9a99b1f61f7c	pavel danilyuk	6942481	1920	1080	h264	5074962	234	yuv420p	9.360000	25/1	0	0
990	8	12	pexels-pavel-danilyuk-7607942 (Original).mp4	2129a0fb9c7745856e9754e56a32f2c6	pavel danilyuk	7607942	3840	2160	h264	69239053	502	yuv420p	16.757969	25/1	0	0
991	0	2.5	pexels-pavel-danilyuk-7607947 (Original).mp4	93cafd874a8d78c93ca93b2428f3fea2	pavel danilyuk	7607947	3840	2160	h264	70257791	312	yuv420p	12.480000	25/1	0	0
992	0	2.5	pexels-pavel-danilyuk-7607951 (2160p).mp4	990b731ce161d580e7581097b42d4bdc	pavel danilyuk	7607951	3840	2160	h264	21684818	182	yuv420p	7.280000	25/1	0	0
993	0	2.5	pexels-pavel-danilyuk-7608142 (2160p).mp4	875f746b283daa30c94038f533072869	pavel danilyuk	7608142	3840	2160	h264	23914050	395	yuv420p	15.800000	25/1	0	0
994	0	2.5	pexels-pavel-danilyuk-7608219 (Original).mp4	2b05a8c9a03c20f2f82c6ced6329a18f	pavel danilyuk	7608219	3840	2160	h264	71026312	131	yuv420p	5.240000	25/1	0	0
995	0	2.5	pexels-pavel-danilyuk-7884069 (Original).mp4	e71414c5ea5dbb9f6ae1d513d35c7088	pavel danilyuk	7884069	3840	2160	h264	41782381	254	yuv420p	10.160000	25/1	0	0
996	6	9	pexels-pavel-danilyuk-7884161 (Original).mp4	fbee98e3fcfbe783be7c5369d03edf75	pavel danilyuk	7884161	3840	2160	h264	53058557	230	yuv420p	9.184640	25/1	0	0
997	13	17	pexels-pavel-danilyuk-8057714.mp4	d74aa93fec6fe5e8e927189b7ec70b69	pavel danilyuk	8057714	3840	2160	h264	13552420	703	yuv420p	28.120000	25/1	0	0
998	0	4	pexels-pavel-danilyuk-8057819 (2160p).mp4	cb8289c8a7e49f632e2ff6614fe50467	pavel danilyuk	8057819	3840	2160	h264	9790655	433	yuv420p	17.320000	25/1	0	0
999	0	5	pexels-pavel-danilyuk-8057837 (Original).mp4	af6405a312b4c3a87d37499fde2ea497	pavel danilyuk	8057837	3840	2160	h264	25186177	614	yuv420p	24.312280	25/1	1	0
1000	0	5	pexels-pavel-danilyuk-8084614 (2160p).mp4	6d37cef9701045cf8712b7d132be5c1e	pavel danilyuk	8084614	3840	2160	h264	17352124	301	yuv420p	12.040000	25/1	0	0
1001	0	5	pexels-pavel-danilyuk-8084619 (2160p).mp4	078340017b9adfa78e619b077c52839f	pavel danilyuk	8084619	3840	2160	h264	20941567	583	yuv420p	23.320000	25/1	1	0
1002	0	5	pexels-pavel-danilyuk-8084624 (Original).mp4	61af00189335b6f845d99aa3da90d9a7	pavel danilyuk	8084624	3840	2160	h264	52019224	343	yuv420p	13.720000	25/1	0	0
1003	0	5	pexels-pavel-danilyuk-8086701 (Original).mp4	f18af195adf6cd9a48c79c19cf6fcea0	pavel danilyuk	8086701	3840	2160	h264	53003625	224	yuv420p	8.960000	25/1	0	0
1004	1	5	pexels-pavel-danilyuk-8086908 (2160p).mp4	2af3553eb6cc28baa1112b7f3b2b84ab	pavel danilyuk	8086908	3840	2160	h264	23344554	494	yuv420p	19.760000	25/1	0	0
1005	0	5	pexels-pavel-danilyuk-8087009 (2160p).mp4	e2e2a02e44a9c6a9da6b0985ae469f2d	pavel danilyuk	8087009	3840	2160	h264	21482946	208	yuv420p	8.320000	25/1	0	0
1006	0	4	pexels-pavel-danilyuk-8160135 (2160p).mp4	73e7063a675748eede1b2783a48dcd77	pavel danilyuk	8160135	3840	2160	h264	18976652	265	yuv420p	10.600000	25/1	0	0
1007	1	5	pexels-pavel-danilyuk-8327786 (2160p).mp4	a5e6ec8fc3a5cc5f8e3d7ec7ed2a3e60	pavel danilyuk	8327786	3840	2160	h264	17132123	340	yuv420p	13.600000	25/1	0	0
1008	0	4	pexels-pavel-danilyuk-8327799 (Original).mp4	6c1938628e53dfaf5bff543bd3a882fc	pavel danilyuk	8327799	3840	2160	h264	51598409	393	yuv420p	15.720000	25/1	0	0
1009	0	2.5	pexels-pavel-danilyuk-8328042 (2160p).mp4	6a816b3743deb27fb037991f855130fc	pavel danilyuk	8328042	3840	2160	h264	21656258	218	yuv420p	8.720000	25/1	0	0
1010	14	17	pexels-pavel-danilyuk-8328095 (2160p).mp4	1493d6aafd45373f5b331a2fe02f4818	pavel danilyuk	8328095	3840	2160	h264	16873075	493	yuv420p	19.720000	25/1	0	0
1011	3.2	5.7	pexels-pavel-danilyuk-8328500 (Original).mp4	24cca51dac6ce8efd536e960c4e25c60	pavel danilyuk	8328500	3840	2160	h264	53924016	145	yuv420p	5.732960	25/1	0	0
1012	0	3	pexels-pavel-danilyuk-8626650 (Original).mp4	a871325ac60c456cbad738ba2f5174d3	pavel danilyuk	8626650	1920	1080	h264	53324231	201	yuv420p	8.040000	25/1	0	0
1013	0	2.5	pexels-pavel-danilyuk-8626652.mp4	2a76ed02bf08fafc75478165a9a96730	pavel danilyuk	8626652	1920	1080	h264	4858504	175	yuv420p	7.000000	25/1	0	0
1014	0.5	3	pexels-pavel-danilyuk-8626657 (1080p).mp4	6da2ff6e9ed6f65bf52b05f3af651635	pavel danilyuk	8626657	1920	1080	h264	4970668	243	yuv420p	9.720000	25/1	0	0
1015	0	2.5	pexels-pavel-danilyuk-8627028 (1080p).mp4	b2ec535df0cb46f161a203d2152f4c30	pavel danilyuk	8627028	1920	1080	h264	4909435	241	yuv420p	9.640000	25/1	0	0
1016	7	10	pexels-pavel-danilyuk-8764780 (2160p).mp4	fdbd1d421e46b49653fb0f9c8e424853	pavel danilyuk	8764780	3840	2160	h264	23735434	250	yuv420p	10.000000	25/1	0	0
1017	0	3.5	pexels-pavel-danilyuk-8775631 (2160p).mp4	f5110b1f050cfab68fdb4680491d802a	pavel danilyuk	8775631	3840	2160	h264	22005263	344	yuv420p	13.760000	25/1	0	0
1018	5	8	pexels-pavel-danilyuk-8776127 (Original).mp4	5b5b10bff64ab33c4e80865ffb9a5943	pavel danilyuk	8776127	3840	2160	h264	51485692	470	yuv420p	18.800000	25/1	0	0
1019	0	3	pexels-pavel-danilyuk-8857689 (Original).mp4	f455ac98548ae84129659accbbb60f3c	pavel danilyuk	8857689	3840	2160	h264	53545937	209	yuv420p	8.296360	25/1	0	0
1020	8	13	pexels-pavel-danilyuk-8857881 (Original).mp4	be84565dffbcca8d89d7a8e3f934bf0f	pavel danilyuk	8857881	3840	2160	h264	48985206	437	yuv420p	17.302240	25/1	0	0
1021	5	10	pexels-pavel-danilyuk-8858444 (Original).mp4	09f893d6083b9440b8405ba40b134a32	pavel danilyuk	8858444	3840	2160	h264	48906269	586	yuv420p	23.328560	25/1	0	0
1022	0	2.5	pexels-phillip-dillow-5564267 (1080p).mp4	9f94d278f9a8276f0e5ca2fe18a44652	phillip dillow	5564267	1920	1080	h264	5551456	1043	yuv420p	43.501667	24000/1001	0	0
1023	2	4.5	pexels-phillip-dillow-5588604 (2160p).mp4	115dc751a9b711044d95c348eaf7cf05	phillip dillow	5588604	3840	2160	h264	24673679	811	yuv420p	33.825000	24000/1001	0	0
1024	0	2.5	pexels-pnw-production-7603800 (Original).mp4	a8da9bde2c3b23eb4bb5f67a736e7762	pnw production	7603800	1920	1080	h264	10063673	361	yuv420p	14.440000	25/1	0	0
1025	4	6.5	pexels-pnw-production-8090730 (1080p).mp4	acbde7b9ddd60d5f7b7f1df9a67bbba8	pnw production	8090730	1920	1080	h264	4817073	367	yuv420p	15.306667	24000/1001	0	0
1026	0	2.5	pexels-pnw-production-9218148 (1080p).mp4	fd7f58953d2832d47f775bbf82aceb8e	pnw production	9218148	1920	1080	h264	4689017	328	yuv420p	10.944267	30000/1001	0	0
1027	15	20	pexels-polina-kovaleva-5644998 (1080p).mp4	7f67b248f24897f1090aaa5d3a443e8b	polina kovaleva	5644998	1920	1080	h264	5337380	750	yuv420p	30.000000	25/1	0	0
1028	7	11	pexels-polina-kovaleva-5645037 (1080p).mp4	40285f6d767d32c4228f0869c2c84aef	polina kovaleva	5645037	1920	1080	h264	4971941	749	yuv420p	29.960000	25/1	0	0
1029	0	2.5	pexels-polina-kovaleva-7587124 (Original).mp4	9706dfc31a377701b2ce906538614ebd	polina kovaleva	7587124	3840	2160	h264	63414506	267	yuv420p	8.900000	30/1	0	0
1030	1	3.5	pexels-polina-tankilevitch-5257120 (1080p).mp4	7b239f41ec29b5ca94721842e24b0532	polina tankilevitch	5257120	1920	1080	h264	4832344	217	yuv420p	8.680000	25/1	0	0
1031	0	2.5	pexels-polina-tankilevitch-6646835 (Original).mp4	2a58998518a5cc388b0b26642fed8176	polina tankilevitch	6646835	1920	1080	h264	27240392	78	yuv420p	3.120000	25/1	0	0
1032	3.3	5.8	pexels-polina-tankilevitch-6646836 (1080p).mp4	4af4733186f4376cea6d15503e1ec9a3	polina tankilevitch	6646836	1920	1080	h264	4960032	146	yuv420p	5.840000	25/1	0	0
1033	0	2.5	pexels-polina-tankilevitch-8203088.mp4	8f8f0a775b78be7a8e396f1a13b48e5d	polina tankilevitch	8203088	1920	1080	h264	5079859	193	yuv420p	7.720000	25/1	0	0
1034	0	2.5	pexels-prakash-chavda-7955998 (2160p).mp4	2c1333e79a820be2da1bde18c20e0de0	prakash chavda	7955998	3840	2160	h264	21953232	254	yuv420p	10.160000	25/1	0	0
1035	2	4.5	pexels-produtora-midtrack-10839346 (2160p).mp4	9dc122b37b54a54352764d1387ba1d38	produtora midtrack	10839346	4096	2160	h264	19805924	342	yuv420p	11.400000	30/1	0	0
1036	3	5.5	pexels-promadik-travel-6353513 (1080p).mp4	b4b3262c17ac2e83f6668b586869f725	promadik travel	6353513	1920	1080	h264	5719787	772	yuv420p	25.758333	30000/1001	0	0
1037	0	2.5	pexels-ramon-nazarov-10095326 (2160p).mp4	840368730b9ef2ae9bf5cc328a50ad21	ramon nazarov	10095326	3840	2160	h264	10490011	304	yuv420p	12.160000	25/1	0	0
1038	0	5	pexels-rhys-abel-6537653 (1080p).mp4	501b064efdfe141ebf5c775a863d1983	rhys abel	6537653	1920	1080	h264	5327778	270	yuv420p	11.260000	24000/1001	0	0
1039	0	2	pexels-rishe-clicks-15637121 (Original).mp4	18dfd4326d4fa6701c0679d4740c0c77	rishe clicks	15637121	1920	1080	h264	58126439	330	yuv420p	5.505500	60000/1001	0	0
1040	0	2.5	pexels-roberto-hund-5233988 (2160p).mp4	a23b41557c4a09f0ee3851fef377e33f	roberto hund	5233988	3840	2160	h264	22058114	162	yuv420p	6.480000	25/1	0	0
1041	2	4.5	pexels-roberto-hund-5354968 (2160p).mp4	7bf7d17b283ce37bb223a42dc5dac803	roberto hund	5354968	3840	2160	h264	22301421	241	yuv420p	10.051667	24000/1001	0	0
1042	0	2.5	pexels-roberto-hund-5355806 (2160p).mp4	8da1adc1ea41494199b75822f7c1cc9c	roberto hund	5355806	3840	2160	h264	18953273	288	yuv420p	12.011667	24000/1001	0	0
1043	3	5.5	pexels-rodnae-productions-10373985 (Original).mp4	6c2cd4a52b0e1470e6ef79b80e0aad1b	rodnae productions	10373985	3840	2160	h264	37525456	178	yuv420p	7.416667	24/1	0	0
1044	0	2.5	pexels-rodnae-productions-10431972 (Original).mp4	45a239ae4dc02551a732d42ed1d02cc9	rodnae productions	10431972	1920	1080	h264	16708390	274	yuvj420p	9.133333	30/1	0	0
1045	0	3	pexels-rodnae-productions-10431985 (Original).mp4	5aadc92e0c9e880a9a81a5aee9e4d559	rodnae productions	10431985	1920	1080	h264	16336007	288	yuvj420p	9.600000	30/1	0	0
1046	0	5	pexels-rodnae-productions-10474534 (1080p).mp4	3af23096efa478e1c086d90a15f3b23d	rodnae productions	10474534	1920	1080	h264	3948402	361	yuv420p	12.033333	30/1	0	0
1047	1.5	4	pexels-rodnae-productions-5544312 (1080p).mp4	fa7a0d7baac28163e2b0205c3b9afd1d	rodnae productions	5544312	1920	1080	h264	5287756	339	yuv420p	14.139125	24000/1001	0	0
1048	4	6.5	pexels-rodnae-productions-5544426 (1080p).mp4	54ec178f801ab180573235daccadfe46	rodnae productions	5544426	1920	1080	h264	4933415	174	yuv420p	7.257250	24000/1001	0	0
1049	3	5.5	pexels-rodnae-productions-5544703.mp4	b55c09c4bb1dce699ab7922b38ede0bf	rodnae productions	5544703	1920	1080	h264	4924625	184	yuv420p	7.674333	24000/1001	0	0
1050	0	2.5	pexels-rodnae-productions-5617905.mp4	dfebde5d24960e31c91db7f307b4c466	rodnae productions	5617905	1920	1080	h264	4857675	276	yuv420p	11.511500	24000/1001	0	0
1051	0	2.5	pexels-rodnae-productions-5617944 (1080p).mp4	0c5c97bef0386d996d65bf512d0133a6	rodnae productions	5617944	1920	1080	h264	3747992	247	yuv420p	10.301958	24000/1001	0	0
1052	2.5	5	pexels-rodnae-productions-5762397 (2160p).mp4	9ecfa7eaa0ab0b68ef031e1e0b8b60ef	rodnae productions	5762397	3840	2160	h264	18524835	348	yuv420p	14.514500	24000/1001	0	0
1053	0	2.5	pexels-rodnae-productions-5780026 (2160p).mp4	274f478c243dbcbf31091b7e2c833c90	rodnae productions	5780026	3840	2160	h264	23064573	265	yuv420p	11.052708	24000/1001	0	0
1054	0	2.5	pexels-rodnae-productions-5780433 (2160p).mp4	b11c7bfc9b811523b19c214190c8d809	rodnae productions	5780433	3840	2160	h264	17498586	405	yuv420p	16.891875	24000/1001	0	0
1055	4	7	pexels-rodnae-productions-5837602 (2160p).mp4	545fffead05ac2cafc9e66bac6cb5c23	rodnae productions	5837602	3840	2160	h264	14596687	255	yuv420p	10.635625	24000/1001	0	0
1056	3	5.5	pexels-rodnae-productions-5837622 (2160p).mp4	22a6b040c55d2bb6865ed98e288630f4	rodnae productions	5837622	3840	2160	h264	13651698	287	yuv420p	11.970292	24000/1001	0	0
1057	5	7.5	pexels-rodnae-productions-5837695 (2160p).mp4	dfe8d1860a2f94651922ac38f0552ebf	rodnae productions	5837695	3840	2160	h264	14681429	324	yuv420p	13.513500	24000/1001	0	0
1058	2.5	5	pexels-rodnae-productions-5837699 (2160p).mp4	852ecee187a47ca42b851d16660365a9	rodnae productions	5837699	3840	2160	h264	21897750	201	yuv420p	8.383375	24000/1001	0	0
1059	5	7.5	pexels-rodnae-productions-5993237.mp4	13ee0b96a577f054c63e83f6a457b8e9	rodnae productions	5993237	1920	1080	h264	5054734	338	yuv420p	11.266667	30/1	0	0
1060	5	7.5	pexels-rodnae-productions-5993242 (1080p).mp4	9dd50cd02c824b0a498549b881a15c63	rodnae productions	5993242	1920	1080	h264	4804689	257	yuv420p	8.566667	30/1	0	0
1061	0	2	pexels-rodnae-productions-5993246 (1080p).mp4	ccaa95a2d076b2a38fe54d32668ec3dd	rodnae productions	5993246	1920	1080	h264	4878185	382	yuv420p	12.733333	30/1	0	0
1062	0	2.5	pexels-rodnae-productions-5993248 (1080p).mp4	ea092224b5229969aa2516ad73d1795a	rodnae productions	5993248	1920	1080	h264	5695587	541	yuv420p	18.033333	30/1	0	0
1063	2	4.5	pexels-rodnae-productions-5993249 (1080p).mp4	d25462da844bd2a4ae4c3600b7a49e4b	rodnae productions	5993249	1920	1080	h264	4945700	367	yuv420p	12.233333	30/1	0	0
1064	1	3.5	pexels-rodnae-productions-5993319 (1080p).mp4	fc27a8ff1e004e2423a9d04cc2b6b1c5	rodnae productions	5993319	1920	1080	h264	5306269	451	yuv420p	15.033333	30/1	0	0
1065	0	2.5	pexels-rodnae-productions-5993518 (1080p).mp4	d4c84aa3a7d3db42eaf6db45f0ac7353	rodnae productions	5993518	1920	1080	h264	4935058	237	yuv420p	7.900000	30/1	0	0
1066	6	8.5	pexels-rodnae-productions-5993654.mp4	8521f2fe6527b13dfd6a673fe02c8823	rodnae productions	5993654	1920	1080	h264	4894092	296	yuv420p	9.866667	30/1	0	0
1067	2	4.5	pexels-rodnae-productions-5993671.mp4	4e002ad339c5b7e48e241cacd5ef439b	rodnae productions	5993671	1920	1080	h264	4897855	179	yuv420p	5.966667	30/1	0	0
1068	0	2.5	pexels-rodnae-productions-6125529 (1080p).mp4	f6fd46509030456603dd7b2324695333	rodnae productions	6125529	1920	1080	h264	4976219	286	yuv420p	9.533333	30/1	0	0
1069	0	2.5	pexels-rodnae-productions-6414247 (2160p).mp4	f0229a2a71788354b80f39d3cc313dba	rodnae productions	6414247	3840	2160	h264	21241870	232	yuv420p	9.676333	24000/1001	0	0
1070	0	2.5	pexels-rodnae-productions-6670648 (Original).mp4	58092dd957540fd0edf4493174149f05	rodnae productions	6670648	1920	1080	h264	10002095	569	yuv420p	23.732042	24000/1001	0	0
1071	3	6	pexels-rodnae-productions-6849012 (Original).mp4	2136ab29b35fd352a7714bd39cb5cdf0	rodnae productions	6849012	3840	2160	h264	13110084	243	yuv420p	10.135125	24000/1001	0	0
1072	3.5	6	pexels-rodnae-productions-6849044 (2160p).mp4	5253c3250b32b718ce25cca0b3d4329b	rodnae productions	6849044	3840	2160	h264	13665166	324	yuv420p	13.513500	24000/1001	0	0
1073	0	2.5	pexels-rodnae-productions-6849057 (Original).mp4	2b24b7cf4f224bbd5e9ebcee2ec9dc92	rodnae productions	6849057	3840	2160	h264	13176928	339	yuv420p	14.139125	24000/1001	0	0
1074	0	2.5	pexels-rodnae-productions-6849063 (2160p).mp4	a63ba51ee67764cdfabad4e85e6cf112	rodnae productions	6849063	3840	2160	h264	19748590	249	yuv420p	10.385375	24000/1001	0	0
1075	7.5	10	pexels-rodnae-productions-7005863 (Original).mp4	4206aa65c35d676591d18d3dcd1b152e	rodnae productions	7005863	3840	2160	h264	11563816	268	yuv420p	11.177833	24000/1001	0	0
1076	0	2.5	pexels-rodnae-productions-7005891 (2160p).mp4	6bab36483955eb83c9b6a40a2cc7e39d	rodnae productions	7005891	3840	2160	h264	22502502	187	yuv420p	7.799458	24000/1001	0	0
1077	8	11	pexels-rodnae-productions-7017843 (Original).mp4	3642097e09565984cab0b5fc913e01a9	rodnae productions	7017843	3840	2160	h264	10896388	440	yuv420p	18.351667	24000/1001	0	0
1078	0	2.5	pexels-rodnae-productions-7017940 (Original).mp4	d10b2f58639f6f628b11d6eb82092d68	rodnae productions	7017940	3840	2160	h264	10998789	344	yuv420p	14.347667	24000/1001	0	0
1079	0	2.5	pexels-rodnae-productions-7045130 (Original).mp4	c970f565077bb81ac4fa9a9bb5543f4d	rodnae productions	7045130	1920	1080	h264	15055873	494	yuv420p	16.483133	30000/1001	0	0
1080	0	2.5	pexels-rodnae-productions-7045136 (1080p).mp4	8969db34556cacbef0bcbb243485e915	rodnae productions	7045136	1920	1080	h264	5635805	732	yuv420p	24.423333	30000/1001	0	0
1081	0	2.5	pexels-rodnae-productions-7334800 (1080p).mp4	e184eb0d8bbd43b9b4be5b0116678496	rodnae productions	7334800	1920	1080	h264	4960303	448	yuv420p	18.666667	24/1	0	0
1082	1	3.5	pexels-rodnae-productions-7467585.mp4	dfc2e4ed6edade4df62756bc71f03a68	rodnae productions	7467585	1920	1080	h264	3028949	943	yuv420p	31.433333	30/1	0	0
1083	0	2.5	pexels-rodnae-productions-7647633 (1080p).mp4	6ad4a092804c63767ea4c9b83899f724	rodnae productions	7647633	1920	1080	h264	4934847	326	yuv420p	10.866667	30/1	0	0
1084	0	2.5	pexels-rodnae-productions-7683338 (1080p).mp4	36751d7cc57b472d9e1adf366716a022	rodnae productions	7683338	1920	1080	h264	5052250	232	yuv420p	7.733333	30/1	0	0
1085	2	4.5	pexels-rodnae-productions-7697533 (Original).mp4	f690b46c7b0055d5fc4e3f9f0f0fda37	rodnae productions	7697533	1920	1080	hevc	9745436	310	yuvj420p	10.333333	30/1	0	0
1086	0	2.5	pexels-rodnae-productions-7754434 (1080p).mp4	fdbc4823e0e0faffca9200c218168c50	rodnae productions	7754434	1920	1080	h264	5034733	271	yuv420p	9.033333	30/1	0	0
1087	13.75	16.25	pexels-rodnae-productions-7841641 (1080p).mp4	f791799fb3918d21a608d7a345905c72	rodnae productions	7841641	1920	1080	h264	5674902	716	yuv420p	23.866667	30/1	0	0
1088	0	3	pexels-rodnae-productions-8052727 (1080p).mp4	89c56fe35a8b09026a843465b677cb54	rodnae productions	8052727	1920	1080	h264	3353616	346	yuv420p	11.533333	30/1	0	0
1089	0	5	pexels-rodnae-productions-8083054 (Original).mp4	575bb96c380af2ed919e7905c339ea2a	rodnae productions	8083054	1920	1080	hevc	10013170	404	yuvj420p	13.466667	30/1	0	0
1090	0	2.5	pexels-rodnae-productions-8083517 (1080p).mp4	edb9c763221e7ba99285c6b721eb70c0	rodnae productions	8083517	1920	1080	h264	4928257	375	yuv420p	12.500000	30/1	0	0
1091	1.5	4	pexels-rodnae-productions-8139470 (1080p).mp4	47109c7473df50c947c82c78b5711a32	rodnae productions	8139470	1920	1080	h264	5269375	249	yuv420p	8.300000	30/1	0	0
